"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","endomembrane system","GO:0012505","true","0.0007501946036953938","3.1248260641438965","4872","749","218","22149","TP73,KCNAB2,AKR7A3,RAP1GAP,SYTL1,FNDC5,COL8A2,B4GALT2,MCOLN3,SYPL2,GSTM2,CSF1,KCNA2,PTGFRN,CRABP2,CD1A,CD1C,CD1E,ILDR2,FMO1,PIK3C2B,RAB7B,CTSE,FCMR,DTL,CENPF,TGFB2,ITPKB,SDC1,ADCY3,SLC30A3,CDC42EP3,THADA,REEP1,PROC,ABCB11,DHRS9,FKBP7,CERKL,SLC40A1,CXCR2,CXCR1,MOGAT1,TRPM8,RAB17,BOK,NUP210,FGD5,CSPG5,POLQ,CHST13,TXNRD3,RAB6B,PPM1L,MAP6D1,ZDHHC19,NRROS,NAT8L,NIPAL1,KDR,GPAT3,SPRY1,UGT3A1,SELENOP,GAPT,SLCO4C1,PDLIM4,KIF20A,JAKMIP2,ADRB2,F13A1,NEDD9,MBOAT1,TREML1,CAPN11,SGK1,ADGRG6,GPER1,WIPF3,CAMK2B,VKORC1L1,CD36,HGF,TMEM130,ATG9B,RHOBTB2,ESCO2,RGS20,RRS1,FABP5,ATP6V0D2,DCSTAMP,ADCY8,ERMP1,DENND4C,SPAG8,SLC28A3,GALNT12,TGFBR1,SLC46A2,ASTN2,GGTA1,HACD1,MRC1,CDK1,SLC29A3,FFAR4,GOLGA7B,CALHM1,SORCS1,TOLLIP,APBB1,DENND2B,PDE3B,KCNJ11,LOC102723370,SLC43A1,MS4A6E,SYT7,RAB3IL1,STIP1,VEGFB,SNX32,TMEM151A,TBC1D10C,MRGPRF,RAB38,TMPRSS4,SORL1,SLC37A2,CCND2,VWF,CD9,GSG1,REP15,TMEM117,RAPGEF3,FAIM2,ASIC1,TMT1B,GLIPR1,LTA4H,IGF1,PHETA1,TMEM120B,ABCB9,SHISA2,ALOX5AP,RCBTB2,DIAPH3,LGALS3,LOC101928143,TMEM63C,FLRT2,PLCB2,GCHFR,MNS1,MYZAP,CLN6,CSPG4,ABHD2,PCSK6,CCDC78,PKMYT1,HS3ST2,HSD3B7,HSD11B2,AGRP,DPEP3,FA2H,TRAPPC2L,CBFA2T3,CENPV,PEMT,EPN2,TMEM97,SLC46A1,RAB11FIP4,VAT1,TEX2,PRKCA,PRCD,TMC8,SLC26A11,BAIAP2,RAC3,LDLRAD4,RNF125,AP1M2,TMEM38A,GDF15,PLEKHF1,LRP3,CD22,B3GNT8,APOC1,RASIP1,KLK4,SLC27A5,AHCY,FITM2,ATP9A,SLC17A9,CXADR,DOP1B,TTC3,TUBA8,RTN4R,OSBP2,TIMP3,FOXRED2,PNPLA3,GRAMD4,SLC9A7,RNF128,KIAA1210,ATP1B4,GPC4"
"GO:CC","spindle","GO:0005819","false","0.0022905713507829885","2.6400561755016487","438","749","34","22149","CDC20,ASPM,KIF14,NEK2,CENPF,CKAP2L,PKP4,CXCR2,DYNLT2B,CD180,CCNB1,KIF20A,NEDD9,DCDC2,SPAG8,CDK1,DIAPH3,DLGAP5,BUB1B,KIF23,PLK1,SHCBP1,AURKB,CENPV,RAB11FIP4,CDC6,KAT2A,KIF18B,BIRC5,MTCL1,UHRF1,WDR62,FAM83D,KIF4A"
"GO:CC","cell surface","GO:0009986","true","0.009248714640388922","2.03391862005824","914","749","55","22149","ROR1,F3,PTGFRN,ANXA9,CD1A,CD1C,CD1E,SLAMF6,LY9,SDC1,SLC1A4,ADRA2B,ABCB11,CXCR2,CXCR1,TRPM8,CSPG5,NRROS,ADGRA3,KDR,ABCG2,H1-1,TREML1,ADGRG6,CD36,ABCB1,LPL,DCSTAMP,TGFBR1,SLC46A2,MRC1,TSPAN32,LAYN,SORL1,CLMP,CD9,CLEC9A,SLC38A1,ASIC1,LGALS3,ITGA11,CSPG4,PCSK6,OTOA,SPN,PKD1L3,CLEC10A,SLC46A1,ITGA3,TNFRSF11A,CD22,THBD,UMODL1,RTN4R,GPC4"
"GO:CC","extracellular space","GO:0005615","true","0.013188561241360829","1.8798025796635778","3315","749","152","22149","AKR7A3,STMN1,SYTL1,FABP3,COL8A2,TACSTD2,PRKACB,F3,GSTM2,CSF1,TAFA3,CD101,S100A16,CRABP2,CD1A,CD1C,CD1E,SLAMF6,ATP1B1,TGFB2,GREB1,SDC1,KHK,CAD,ALK,GALM,SPTBN1,SLC1A4,ACTG2,PROC,ABCB11,MLPH,RAB17,CPNE9,ATP2B2,TIMP4,COLQ,GPD1L,CTDSPL,FRMD4B,SUCNR1,PPM1L,CHRD,PTPN13,HPGD,SEMA5A,CMBL,SELENOP,CD180,SLCO4C1,SPINK1,SLIT3,F13A1,GPLD1,H3C2,H3C3,H3C7,H3C8,H2AC14,H3C12,ACAT2,ELFN1,GGCT,ADCY1,CD36,HGF,ABCB1,LPL,CPA6,FABP5,FABP4,CA2,ATP6V0D2,CCN3,PSCA,FBP1,CTSV,CDK1,TOLLIP,HBD,NCR3LG1,SYT7,VEGFB,SPTBN2,WNT11,TMPRSS4,SORL1,SLC37A2,VWF,CD9,EPS8,SLC38A1,RAPGEF3,GPD1,KRT79,KRT78,TRHDE,GLIPR1,LTA4H,IGF1,CUX2,LGALS3,FLRT2,GATM,CSPG4,LINGO1,PCSK6,SPN,QPRT,AGRP,PLA2G15,PKD1L3,WFDC1,PFAS,RAB11FIP4,KAT2A,VAT1,ITGA3,PRKCA,EVPL,TMC8,SLC26A11,BAIAP2,RAC3,COLEC12,LAMA1,MTCL1,GNG7,TNFSF14,OLFM2,TMEM38A,GDF15,HAPLN4,HAMP,CD22,SPTBN4,B3GNT8,APOC1,ZNF114,ANGPT4,ADISSP,THBD,AHCY,BMP7,CXADR,DOP1B,UMODL1,RTN4R,TIMP3,APLN,XPNPEP2,GPC4"
"GO:CC","condensed chromosome, centromeric region","GO:0000779","true","0.020191250062799447","1.6948367925685024","185","749","18","22149","CDC20,NEK2,CENPF,CENPA,HJURP,NCAPG,CCNB1,CENPW,BUB1B,PLK1,CDT1,AURKB,CENPV,BIRC5,MTCL1,SPC24,CENPM,ERCC6L"
"GO:CC","microtubule cytoskeleton","GO:0015630","false","0.02349756847068655","1.6289770762133269","1436","749","76","22149","KCNAB2,STMN1,CDC20,PRKACB,SSX2IP,ASPM,KIF14,NEK2,DTL,CENPF,ITGB1BP1,TRIM54,TOGARAM2,SLC1A4,REEP1,CKAP2L,PKP4,DNAH7,CXCR2,TSEN2,KIF9,MAP6D1,DYNLT2B,CD180,CCNB1,KIF20A,NEDD9,DCDC2,FANCE,PACRG,CAMK2B,CCNE2,SPAG8,TTLL11,STRBP,PIERCE1,CDK1,CEP55,USP2,CLMP,CCND2,KIF21A,GAS2L3,RGCC,DIAPH3,SPRY2,DLGAP5,BUB1B,MNS1,PCLAF,KIF23,CCDC78,PLK1,SHCBP1,AURKB,CENPV,B9D1,RAB11FIP4,CDC6,TOP2A,KAT2A,KIF18B,PRKCA,BIRC5,BAIAP2,MTCL1,CCDC102B,UHRF1,WDR62,E2F1,FAM83D,TUBA8,CDC45,RIBC2,GTSE1,KIF4A"
"GO:CC","microtubule","GO:0005874","false","0.02466620610164642","1.6078976440176413","492","749","34","22149","KCNAB2,STMN1,ASPM,KIF14,NEK2,TRIM54,TOGARAM2,REEP1,DNAH7,KIF9,MAP6D1,KIF20A,DCDC2,PACRG,SPAG8,TTLL11,PIERCE1,CDK1,CLMP,KIF21A,GAS2L3,SPRY2,MNS1,KIF23,PLK1,AURKB,KIF18B,BIRC5,BAIAP2,MTCL1,TUBA8,RIBC2,GTSE1,KIF4A"
"GO:CC","cell body fiber","GO:0070852","true","0.02751926145784388","1.5603632255632334","8","749","4","22149","KCNJ11,SACS,HTR2A,SPTBN4"
"GO:CC","chromosome, centromeric region","GO:0000775","false","0.03212190041230514","1.4931987686809522","263","749","22","22149","CDC20,NEK2,CENPF,DNMT3A,CENPA,HJURP,NCAPG,CCNB1,CENPW,ESCO2,DSCC1,BUB1B,PLK1,CDT1,AURKB,CENPV,TOP2A,BIRC5,MTCL1,SPC24,CENPM,ERCC6L"
"GO:CC","cytosol","GO:0005829","false","0.0448404368549901","1.3483301649711903","5534","749","231","22149","TP73,KCNAB2,RBP7,SRM,KAZN,AKR7A3,RAP1GAP,STMN1,UBXN11,FABP3,CDC20,TACSTD2,PRKACB,GSTM2,ANXA9,S100A16,CRABP2,PYHIN1,KIF14,ETNK2,PIK3C2B,NEK2,DTL,CENPF,ITPKB,ITGB1BP1,RRM2,EFR3B,CENPA,KHK,CAD,CDC42EP3,EPAS1,SPTBN1,ADD2,ACTG2,RTKN,ADRA2B,NCAPH,CKAP2L,CDCA7,CERKL,SLC40A1,CAVIN2,DNAH7,IRS1,HJURP,MLPH,SRGAP3,CAMK1,PPARG,TSEN2,CAND2,FGD5,GPD1L,XYLB,CDC25A,DOCK3,DUSP7,ACOX2,POLQ,TXNRD3,CHCHD6,RAB6B,WWTR1,CC2D2A,NCAPG,PTPN13,HPGDS,SPRY1,ABCE1,HPGD,CMBL,CCNB1,ARHGEF28,CDC25C,AFAP1L1,PPARGC1B,NEDD9,DCDC2,FANCE,TREML1,GCLC,NDUFAF4,SLC22A16,SGK1,SYNJ2,ACAT2,PACRG,RPS6KA2,GPER1,CDCA7L,WIPF3,GGCT,ANLN,CAMK2B,MLXIPL,FAM131B,NEFL,CDCA2,EIF4EBP1,FABP5,FABP4,CA2,CCNE2,DENND4C,TPM2,SHB,ALDH1B1,FBP1,TBC1D2,TTLL11,SAPCD2,NOXA1,CDK1,PALD1,ADK,LIPA,NPM3,TOLLIP,HBD,PDE3B,E2F8,SYT7,RAB3IL1,ASRGL1,STIP1,SNX32,NPAS4,SPTBN2,TBC1D10C,RAB38,NRGN,CCND2,KIF21A,GPD1,KRT79,KRT78,TMT1B,DYRK2,AMDHD1,LTA4H,NT5DC3,PHETA1,DTX1,RASAL1,ADGRD1,SMAD9,RGCC,DIAPH3,TBC1D4,UCHL3,SPRY2,LGALS3,DLGAP5,CIPC,EVL,BUB1B,PLCB2,GCHFR,TNFAIP8L3,RBPMS2,KIF23,RASGRF1,CPEB1,TICRR,FBXL16,AMDHD2,PKMYT1,PLK1,QPRT,MYL11,PLEKHG4,TRAPPC2L,CAMKK1,AURKB,PFAS,CENPV,PEMT,EPN2,B9D1,STAC2,GSDMA,THRA,CDC6,PTGES3L,KIF18B,PHOSPHO1,PRKCA,EVPL,CYGB,BIRC5,BAIAP2,RAC3,FN3K,TYMS,CABLES1,SETBP1,TNFRSF11A,FBXO15,GAMT,MATK,NMRK2,PLIN4,AP1M2,SPC24,NWD1,ISYNA1,WDR62,SPTBN4,EXOSC5,TOMM40,SHANK1,AHCY,EPB41L1,FAM83D,MYBL2,UBE2C,EYA2,DOP1B,TTC3,OSBP2,CENPM,GTSE1,REPS2,KIF4A,ERCC6L,RNF128,KLHL13,MBNL3,FHL1"
"GO:CC","spindle pole","GO:0000922","false","0.0462268092343903","1.3351060823291845","180","749","17","22149","CDC20,ASPM,NEK2,CENPF,CKAP2L,PKP4,DYNLT2B,CCNB1,NEDD9,DIAPH3,DLGAP5,PLK1,AURKB,CDC6,MTCL1,WDR62,FAM83D"
"GO:CC","cell projection","GO:0042995","true","0.04812258496952881","1.317651051992008","2441","749","115","22149","KCNAB2,RAP1GAP,STMN1,SYTL1,ROR1,PRKACB,SSX2IP,GPR88,AMIGO1,KCNC4,KCNA2,ADORA3,GJA5,ATP1B1,ADORA1,CENPF,TGFB2,ITGB1BP1,KCNF1,ADCY3,CAD,SLC30A3,TOGARAM2,PCARE,SPTBN1,ACTG2,CERKL,DNAH7,NMUR1,MLPH,RAB17,ATP2B2,FGD5,KIF9,FRMD4B,DYNLT2B,TM4SF19,CC2D2A,PTPN13,ABCG2,PDLIM4,ABLIM3,AFAP1L1,NEDD9,DCDC2,SYNJ2,PACRG,GPER1,ELFN1,THSD7A,ANLN,CAMK2B,CD36,PPP1R9A,NEFL,CCN3,ADCY8,SPAG8,SLC28A3,GABBR2,ANKS6,TTLL11,PIERCE1,MYOZ1,FFAR4,APBB1,KCNJ11,SLC43A1,SYT7,TMEM151A,SPTBN2,TBC1D10C,LAYN,EPS8,KIF21A,SLC38A1,RAPGEF3,SACS,HTR2A,DIAPH3,SPRY2,FLRT2,EVL,GCHFR,MNS1,TLN2,CSPG4,RASGRF1,CPEB1,ABHD2,SPN,PMFBP1,B9D1,SLC46A1,ITGA3,PRKCA,CYGB,PRCD,BAIAP2,RAC3,HCN2,MAG,SPTBN4,SHANK1,CFAP61,CXADR,LCA5L,CDC45,RTN4R,P2RX6,OSBP2,RIBC2,SHANK3,KIF4A,ATP2B3"
"KEGG","Cell cycle","KEGG:04110","false","0.000293042038907482","3.5330700726291107","157","330","20","8484","CDC20,TGFB2,CDC25A,MCM2,TRIP13,CCNB1,CDC25C,ESCO2,CCNE2,CDK1,CCND2,BUB1B,TICRR,PKMYT1,PLK1,CDT1,AURKB,CDC6,E2F1,CDC45"
"KEGG","Gastric acid secretion","KEGG:04971","false","0.0035957474030584866","2.444210824533623","76","330","12","8484","PRKACB,ATP1B1,ADCY3,CAMK2B,ADCY1,CA2,ADCY8,KCNJ1,PLCB2,PRKCA,MYLK2,ATP1B4"
"KEGG","Progesterone-mediated oocyte maturation","KEGG:04914","false","0.00409174503978853","2.3880914353857445","102","330","14","8484","PRKACB,ADCY3,CDC25A,CCNB1,CDC25C,RPS6KA2,ADCY1,ADCY8,CDK1,PDE3B,IGF1,CPEB1,PKMYT1,PLK1"
"KEGG","Aldosterone-regulated sodium reabsorption","KEGG:04960","false","0.00768406699774081","2.1144088571598645","37","330","8","8484","ATP1B1,IRS1,SGK1,KCNJ1,IGF1,HSD11B2,PRKCA,ATP1B4"
"KEGG","Aldosterone synthesis and secretion","KEGG:04925","false","0.011092669038536356","1.95496394445101","98","330","13","8484","PRKACB,ATP1B1,ADCY3,CAMK1,ATP2B2,CAMK2B,ADCY1,ADCY8,KCNJ5,PLCB2,PRKCA,ATP1B4,ATP2B3"
"KEGG","Oocyte meiosis","KEGG:04114","false","0.018131253332059172","1.7415721740410701","131","330","15","8484","CDC20,PRKACB,ADCY3,CCNB1,CDC25C,RPS6KA2,CAMK2B,ADCY1,CCNE2,ADCY8,CDK1,IGF1,CPEB1,PKMYT1,PLK1"
"KEGG","Regulation of lipolysis in adipocytes","KEGG:04923","false","0.040122335714778794","1.3966137925381363","58","330","9","8484","PRKACB,ADORA1,ADCY3,IRS1,ADRB2,ADCY1,FABP4,ADCY8,PDE3B"
"REAC","Polo-like kinase mediated events","REAC:R-HSA-156711","false","0.0000233091713271898","4.632473165965736","15","459","8","11004","CENPF,CDC25A,CCNB1,CDC25C,FOXM1,PKMYT1,PLK1,MYBL2"
"REAC","Cell Cycle, Mitotic","REAC:R-HSA-69278","false","0.00018121642230762322","3.7418024479704335","549","459","49","11004","CDC20,NEK2,CENPF,RRM2,CENPA,NCAPH,NUP210,CDC25A,MCM2,NCAPG,CCNB1,KIF20A,CDC25C,H3C2,H3C3,H3C7,H3C8,H2AC14,H3C12,ESCO2,CCNE2,MCM10,CDK1,FOXM1,CCND2,POLE2,BUB1B,KIF23,PKMYT1,PLK1,GINS2,CDT1,AURKB,CDC6,TOP2A,PRKCA,BIRC5,TYMS,CABLES1,SPC24,GINS1,E2F1,MYBL2,UBE2C,TUBA8,CDC45,CENPM,GTSE1,ERCC6L"
"REAC","Cell Cycle","REAC:R-HSA-1640170","false","0.0035535323597713567","2.4493397253584197","679","459","53","11004","CDC20,NEK2,CENPF,RRM2,CENPA,NCAPH,HJURP,NUP210,CDC25A,MCM2,NCAPG,MND1,CCNB1,KIF20A,CDC25C,H3C2,H3C3,H3C7,H3C8,H2AC14,H3C12,CENPW,ESCO2,CCNE2,DSCC1,MCM10,CDK1,FOXM1,CCND2,POLE2,BUB1B,KIF23,PKMYT1,PLK1,GINS2,CDT1,AURKB,CDC6,TOP2A,PRKCA,BIRC5,TYMS,CABLES1,SPC24,GINS1,E2F1,MYBL2,UBE2C,TUBA8,CDC45,CENPM,GTSE1,ERCC6L"
"REAC","Phosphorylation of Emi1","REAC:R-HSA-176417","false","0.022785497043754863","1.6423414932607925","6","459","4","11004","CDC20,CCNB1,CDK1,PLK1"
"REAC","Neuronal System","REAC:R-HSA-112316","false","0.032012462880112336","1.494680912107168","399","459","34","11004","KCNAB2,KCNQ4,SLC1A7,PRKACB,KCNC4,KCNA10,KCNA2,KCNF1,ADCY3,CAMK1,ALDH5A1,KCNQ5,RPS6KA2,CAMK2B,ADCY1,NEFL,ADCY8,GABBR2,KCNJ11,SYT7,NRGN,KCNJ1,KCNJ5,SLC38A1,PLCB2,RASGRF1,CAMKK1,PPM1E,PRKCA,HCN2,GNG7,SHANK1,EPB41L1,TUBA8"
"REAC","Cyclin A/B1/B2 associated events during G2/M transition","REAC:R-HSA-69273","false","0.03760337058091446","1.4247732253094405","26","459","7","11004","CDC25A,CCNB1,CDC25C,CDK1,FOXM1,PKMYT1,PLK1"
"REAC","G0 and Early G1","REAC:R-HSA-1538133","false","0.03760337058091446","1.4247732253094405","26","459","7","11004","CDC25A,CCNE2,CDK1,CDC6,TOP2A,E2F1,MYBL2"
"REAC","G1/S-Specific Transcription","REAC:R-HSA-69205","false","0.048957891324454245","1.3101772960478582","27","459","7","11004","RRM2,CDK1,CDT1,CDC6,TYMS,E2F1,CDC45"
"WP","Retinoblastoma gene in cancer","WP:WP2446","false","0.007068467804303872","2.150674715800146","89","386","14","8752","STMN1,RRM2,CDC25A,CCNB1,ANLN,CCNE2,CDK1,POLE2,CDT1,TOP2A,TYMS,E2F1,CDC45,KIF4A"
"TF","Factor: c-Myc:Max; motif: GCCAYGYGSN","TF:M00322","false","8.873240435449869e-11","10.051917750378456","8045","767","409","20092","TMEM52,KCNAB2,HES2,PER3,RBP7,SRM,DRAXIN,KAZN,MRTO4,AKR7A3,RAP1GAP,STMN1,UBXN11,RAB42,POU3F1,KCNQ4,HIVEP3,B4GALT2,KLF17,RAD54L,DMBX1,SLC1A7,NFIA,ROR1,PRKACB,SSX2IP,SYPL2,KCNC4,PPM1J,TAFA3,TSPAN2,PTGFRN,NES,ILDR2,FMO1,ADORA1,SOX13,ETNK2,SLC45A3,CENPF,MTARC2,MTARC1,STUM,ITPKB,PGBD5,SLC35F3,ITGB1BP1,RRM2,KCNF1,SDC1,ADCY3,EFR3B,DNMT3A,KHK,CAD,SLC30A3,TOGARAM2,PCARE,THADA,EPAS1,SPTBN1,LGALSL,RTKN,ADRA2B,ITPRIPL1,LONRF2,IL1RL2,SLC9A2,SH3RF3,CKAP2L,PROC,CDCA7,FKBP7,SLC40A1,SLC39A10,WDR12,CXCR2,MOGAT1,HJURP,MLPH,KLHL30,HES6,BOK,TSEN2,NUP210,CTDSPL,XYLB,KIF9,CDC25A,ZNF589,DOCK3,DUSP7,GPR156,POLQ,TXNRD3,CHCHD6,MCM2,WWTR1,MAP6D1,EEF1AKMT4,TPRG1,GMNC,DYNLT2B,NRROS,NAT8L,ADGRA3,LGI2,SPATA18,RASL11B,KDR,GPAT3,ABCG2,CCSER1,HADH,SPRY1,ABCE1,MND1,TRIP13,SEMA5A,CMBL,NDUFAF2,CD180,EGR1,ADRB2,ABLIM3,PPARGC1B,SLIT3,F13A1,GFOD1,MBOAT1,GCLC,KCNQ5,NDUFAF4,SLC22A16,ADAT2,PPP1R14C,SYNJ2,ACAT2,PACRG,RPS6KA2,DNAAF5,GPER1,ELFN1,SLC29A4,GLCCI1,CDCA7L,GGCT,EEPD1,ANLN,CAMK2B,VKORC1L1,CD36,HGF,PPP1R9A,TMEM130,TSPAN12,LPL,EIF4EBP1,HTRA4,RGS20,RRS1,MCMDC2,FABP5,CA2,CCNE2,CCN3,DEPTOR,LRATD2,ADCY8,RCL1,ERMP1,TPM2,SHB,ALDH1B1,FBP1,ZNF367,CTSV,CORO2A,GABBR2,ANKS6,TGFBR1,ASTN2,GGTA1,TTLL11,STRBP,SARDH,PIERCE1,SAPCD2,DIP2C,THNSL1,ZNF485,EGR2,DNAJC12,PALD1,ADK,HHEX,CEP55,FFAR4,CALHM1,SFXN4,INSYN2A,TOLLIP,HBD,PDE3B,NCR3LG1,KCNJ11,LGR4,SLC43A1,RAB3IL1,ASRGL1,STIP1,PPP1R14B,OVOL1,SNX32,TMEM151A,SPTBN2,NUDT8,WNT11,DDIAS,ME3,SCN4B,USP2,UBASH3B,CLMP,NRGN,SLC37A2,FOXM1,KIF21A,TMEM117,SLC38A1,FAIM2,ASIC1,DYRK2,TRHDE,AMDHD1,SPIC,NT5DC3,DTX1,RASAL1,HRK,TMEM120B,BRI3BP,GJB6,SACS,SHISA2,RASL11A,SMAD9,RGCC,TBC1D4,UCHL3,POLE2,GPR137C,TRMT5,SLC38A6,DCAF4,CIPC,FLRT2,CCDC85C,TDRD9,BUB1B,ANKRD63,C15ORF62,GATM,PYGO1,FAM81A,TLN2,PCLAF,RBPMS2,CLN6,TLE3,RASGRF1,CPEB1,TM6SF1,PCSK6,FBXL16,CCDC78,HAGHL,NTHL1,AMDHD2,CLDN9,OTOA,HS3ST2,MAZ,ASPHD1,MYL11,HSD3B7,TRIM72,SHCBP1,PLEKHG4,HSD11B2,AGRP,DPEP3,DPEP2,WFDC1,GINS2,C16ORF74,SNAI3,RNF166,TRAPPC2L,DBNDD1,CAMKK1,CLEC10A,AURKB,ADORA2B,CENPV,NT5M,EPN2,B9D1,TMEM97,SLC46A1,RAB11FIP4,NLE1,STAC2,GSDMA,CDC6,KAT2A,PTGES3L,VAT1,ATP5MC1,PHOSPHO1,TEX2,PRKCA,PRCD,TMC8,BIRC5,BAIAP2,MRPL12,RAC3,FN3K,COLEC12,LAMA1,MTCL1,PRELID3A,CABLES1,ANKRD29,RNF125,ZBTB7C,MRO,FBXO15,TIMM21,RBFA,PLPPR3,GAMT,DIRAS1,MATK,UHRF1,TNFSF14,CTXN1,TIMM44,PRAM1,OLFM2,ZGLP1,SPC24,TMEM38A,GDF15,ISYNA1,PLEKHF1,LRP3,CEBPA,HAMP,SPTBN4,EXOSC5,B3GNT8,TOMM40,NPAS1,DBP,ISOC2,ZNF667,PEG3,SLC27A5,ADISSP,ISM1,CFAP61,THBD,E2F1,AHCY,EPB41L1,FAM83D,ZHX3,FITM2,UBE2C,EYA2,ATP9A,SLC17A9,CXADR,CFAP298-TCP10L,TTC3,LCA5L,UMODL1,TUBA8,RTL10,P2RX6,CHCHD10,OSBP2,TIMP3,FOXRED2,PNPLA3,KIAA0930,RIBC2,GRAMD4,SHANK3,ERCC6L,RADX,LONRF3,KIAA1210,APLN,MBNL3,PNMA6A,ATP2B3"
"TF","Factor: c-Myc:Max; motif: GCCAYGYGSN; match class: 1","TF:M00322_1","false","3.316774959828928e-9","8.479283993967403","2959","767","186","20092","KCNAB2,PER3,RBP7,SRM,RAP1GAP,POU3F1,KCNQ4,B4GALT2,KLF17,RAD54L,SLC1A7,NFIA,KCNC4,PPM1J,NES,SLC45A3,MTARC1,STUM,PGBD5,ITGB1BP1,RRM2,SDC1,ADCY3,DNMT3A,KHK,TOGARAM2,EPAS1,LGALSL,RTKN,ADRA2B,ITPRIPL1,LONRF2,SLC9A2,SH3RF3,PROC,CDCA7,SLC40A1,MLPH,KLHL30,TSEN2,NUP210,KIF9,DOCK3,DUSP7,GPR156,CHCHD6,MCM2,WWTR1,NRROS,NAT8L,ADGRA3,SPATA18,GPAT3,TRIP13,CMBL,NDUFAF2,CD180,PPARGC1B,SLIT3,GFOD1,MBOAT1,KCNQ5,SLC22A16,PPP1R14C,ACAT2,RPS6KA2,DNAAF5,GGCT,EEPD1,ANLN,CAMK2B,RGS20,RRS1,FABP5,CCNE2,CCN3,DEPTOR,ADCY8,RCL1,ERMP1,TPM2,ALDH1B1,FBP1,GGTA1,TTLL11,SARDH,SAPCD2,EGR2,PALD1,SFXN4,HBD,PDE3B,NCR3LG1,PPP1R14B,SNX32,NUDT8,ME3,USP2,CLMP,SLC37A2,SLC38A1,FAIM2,NT5DC3,RASAL1,HRK,TMEM120B,BRI3BP,GJB6,RGCC,UCHL3,GPR137C,DCAF4,CIPC,FLRT2,TDRD9,ANKRD63,TLN2,CLN6,TLE3,RASGRF1,CPEB1,PCSK6,FBXL16,CCDC78,HAGHL,AMDHD2,OTOA,HS3ST2,MAZ,ASPHD1,TRIM72,PLEKHG4,HSD11B2,AGRP,DPEP3,DPEP2,RNF166,CAMKK1,ADORA2B,CENPV,EPN2,B9D1,TMEM97,RAB11FIP4,KAT2A,TEX2,PRKCA,TMC8,BAIAP2,RAC3,FN3K,COLEC12,LAMA1,FBXO15,TIMM21,RBFA,PLPPR3,GAMT,PRAM1,TMEM38A,ISYNA1,LRP3,CEBPA,SPTBN4,EXOSC5,DBP,ZNF667,THBD,E2F1,EPB41L1,ZHX3,FITM2,UBE2C,EYA2,ATP9A,SLC17A9,TTC3,LCA5L,TUBA8,RTL10,RIBC2,GRAMD4,KIAA1210,APLN,MBNL3,PNMA6A"
